800000000.0 -0.13473695728240062 -0.9885758764814524 1e-05 1e-05
801111969.1119691 -0.3600553224515944 -0.9305021670970441 1e-05 1e-05
802223938.2239382 -0.5650005361608591 -0.8223660710823857 1e-05 1e-05
803335907.3359073 -0.7388297539383164 -0.6705812684138541 1e-05 1e-05
804447876.4478765 -0.8726770517407578 -0.48375627316745723 1e-05 1e-05
805559845.5598456 -0.959969800027866 -0.2721759073761632 1e-05 1e-05
806671814.6718147 -0.9967089228810125 -0.0472132281203733 1e-05 1e-05
807783783.7837838 -0.9816043348062226 0.17929410248153718 1e-05 1e-05
808895752.8957529 -0.9160648942423186 0.39566891855485525 1e-05 1e-05
810007722.007722 -0.8040498147401137 0.5909887307219366 1e-05 1e-05
811119691.1196911 -0.651795262888093 0.7556198692362498 1e-05 1e-05
812231660.2316602 -0.4674355488783248 0.8816670551312555 1e-05 1e-05
813343629.3436294 -0.26054266239451007 0.9633194277827463 1e-05 1e-05
814455598.4555985 -0.04161079206395475 0.9970802516489216 1e-05 1e-05
815567567.5675676 0.17848616045387894 0.9818739963133124 1e-05 1e-05
816679536.6795367 0.3890361660552417 0.9190308849038934 1e-05 1e-05
817791505.7915058 0.580003327207197 0.8121550255153765 1e-05 1e-05
818903474.9034749 0.7424910775119123 0.6668876027652348 1e-05 1e-05
820015444.015444 0.869134275379948 0.49058109437836483 1e-05 1e-05
821127413.1274132 0.9544045871386616 0.2919039295313222 1e-05 1e-05
822239382.2393823 0.9948184821378875 0.08039732228464541 1e-05 1e-05
823351351.3513514 0.9890423078839171 -0.1339928380294242 1e-05 1e-05
824463320.4633205 0.9378940189867108 -0.34138615839755493 1e-05 1e-05
825575289.5752896 0.8442459592821323 -0.5324181654350354 1e-05 1e-05
826687258.6872587 0.7128374361212675 -0.6986511920576617 1e-05 1e-05
827799227.7992278 0.5500095078913232 -0.8329287555557214 1e-05 1e-05
828911196.911197 0.3633773066859936 -0.9296598813298863 1e-05 1e-05
830023166.0231661 0.1614572528187465 -0.985023670333583 1e-05 1e-05
831135135.1351352 -0.04673234588478003 -0.997088462621787 1e-05 1e-05
832247104.2471043 -0.2520785732841588 -0.9658440217257859 1e-05 1e-05
833359073.3590734 -0.4457709262974919 -0.893149069672941 1e-05 1e-05
834471042.4710425 -0.6196713064667211 -0.7826000786889848 1e-05 1e-05
835583011.5830116 -0.7666422239205033 -0.6393303373179892 1e-05 1e-05
836694980.6949807 -0.880820995852168 -0.4697508498223683 1e-05 1e-05
837806949.8069499 -0.9578306373020465 -0.28124652535660366 1e-05 1e-05
838918918.918919 -0.994921286344719 -0.08184232885546144 1e-05 1e-05
840030888.0308881 -0.9910392302064155 0.12014541038451577 1e-05 1e-05
841142857.1428572 -0.9468237596947406 0.31645747958034237 1e-05 1e-05
842254826.2548263 -0.8645350498401844 0.49922576218163905 1e-05 1e-05
843366795.3667954 -0.7479189320411143 0.6612797337660583 1e-05 1e-05
844478764.4787645 -0.6020166972218811 0.7964142581864982 1e-05 1e-05
845590733.5907335 -0.4329298827458979 0.8996095879371618 1e-05 1e-05
846702702.7027028 -0.24755130239481035 0.967196841135706 1e-05 1e-05
847814671.8146718 -0.05327436152454873 0.9969647272937616 1e-05 1e-05
848926640.926641 0.14230704322500343 0.9882058220242051 1e-05 1e-05
850038610.03861 0.3316959811534778 0.9417031399886928 1e-05 1e-05
851150579.1505791 0.5077759430920178 0.8596600366773264 1e-05 1e-05
852262548.2625482 0.6640700385783472 0.7455785037635092 1e-05 1e-05
853374517.3745173 0.794967112038522 0.6040926451915892 1e-05 1e-05
854486486.4864864 0.8959076455266166 0.440765487974524 1e-05 1e-05
855598455.5984555 0.9635241825732941 0.26185825900771853 1e-05 1e-05
856710424.7104247 0.9957329646265097 0.07408184076199258 1e-05 1e-05
857822393.8223938 0.9917754453148896 -0.11565970026346696 1e-05 1e-05
858934362.9343629 0.9522102565047199 -0.30052381020292274 1e-05 1e-05
860046332.046332 0.8788579822709649 -0.47397321001797854 1e-05 1e-05
861158301.1583011 0.7747026921182762 -0.6300004066300319 1e-05 1e-05
862270270.2702702 0.6437555463596707 -0.7633257377352374 1e-05 1e-05
863382239.3822393 0.4908868819039392 -0.8695630302368127 1e-05 1e-05
864494208.4942085 0.3216339898535804 -0.9453483904103294 1e-05 1e-05
865606177.6061776 0.14199230041025396 -0.9884291572641454 1e-05 1e-05
866718146.7181467 -0.04180210659002259 -0.9977115861715199 1e-05 1e-05
867830115.8301158 -0.22349083065653813 -0.9732673282521488 1e-05 1e-05
868942084.9420849 -0.3970048371523183 -0.9163001847565362 1e-05 1e-05
870054054.054054 -0.5566626073540906 -0.8290758987343831 1e-05 1e-05
871166023.1660231 -0.6973486512551564 -0.7148188645166746 1e-05 1e-05
872277992.2779922 -0.8146672370822684 -0.5775805594370887 1e-05 1e-05
873389961.3899614 -0.9050672663733087 -0.422085213583098 1e-05 1e-05
874501930.5019305 -0.9659353760811741 -0.2535587204029226 1e-05 1e-05
875613899.6138996 -0.9956555328106074 -0.07754705336685304 1e-05 1e-05
876725868.7258687 -0.993634561663229 0.10026950667375314 1e-05 1e-05
877837837.8378378 -0.9602941812611607 0.2742601949534214 1e-05 1e-05
878949806.9498069 -0.8970311653495188 0.43901985680606576 1e-05 1e-05
880061776.061776 -0.8061481906781551 0.5895320551431767 1e-05 1e-05
881173745.1737452 -0.6907587358396773 0.721314597826427 1e-05 1e-05
882285714.2857143 -0.5546700508028726 0.8305436623886482 1e-05 1e-05
883397683.3976834 -0.4022487080743109 0.9141535475927514 1e-05 1e-05
884509652.5096525 -0.23827357167747917 0.9699099756751048 1e-05 1e-05
885621621.6216216 -0.06778117521980728 0.9964557826451912 1e-05 1e-05
886733590.7335907 0.10409150518126607 0.9933287309792626 1e-05 1e-05
887845559.8455598 0.27226205508432755 0.9609520358086681 1e-05 1e-05
888957528.957529 0.431850871655106 0.9005989886131209 1e-05 1e-05
890069498.0694981 0.5783185445302121 0.8143337691420571 1e-05 1e-05
891181467.1814672 0.7075887687394544 0.7049311429232814 1e-05 1e-05
892293436.2934363 0.8161537877933704 0.5757782351930862 1e-05 1e-05
893405405.4054054 0.9011600157650235 0.43076194422603264 1e-05 1e-05
894517374.5173745 0.9604721737027454 0.27414580523806775 1e-05 1e-05
895629343.6293436 0.9927149708752057 0.1104402400915224 1e-05 1e-05
896741312.7413127 0.9972920499804868 -0.05572986892483625 1e-05 1e-05
897853281.8532819 0.9743825718225659 -0.2197564512931768 1e-05 1e-05
898965250.965251 0.9249164275758586 -0.3771747501657468 1e-05 1e-05
900077220.0772201 0.8505296175249903 -0.5237817392962966 1e-05 1e-05
901189189.1891892 0.7535018128981614 -0.6557435209432502 1e-05 1e-05
902301158.3011583 0.6366785141528671 -0.7696892105545723 1e-05 1e-05
903413127.4131274 0.5033805272973438 -0.8627893014728747 1e-05 1e-05
904525096.5250965 0.35730369695499165 -0.9328170158513972 1e-05 1e-05
905637065.6370656 0.20241196072293627 -0.9781916783354999 1e-05 1e-05
906749034.7490348 0.04282682488495106 -0.9980036732635486 1e-05 1e-05
907861003.8610039 -0.11728368690938405 -0.9920210568101195 1e-05 1e-05
908972972.972973 -0.2738136892107755 -0.9606783755009891 1e-05 1e-05
910084942.0849421 -0.42282296877343406 -0.9050486830087823 1e-05 1e-05
911196911.1969112 -0.5606329323803841 -0.8268001384024875 1e-05 1e-05
912308880.3088803 -0.6839128123431528 -0.7281389018844954 1e-05 1e-05
913420849.4208494 -0.7897543234488424 -0.6117403176202966 1e-05 1e-05
914532818.5328186 -0.875733342864297 -0.4806705775003162 1e-05 1e-05
915644787.6447877 -0.9399575772113888 -0.33830120060667024 1e-05 1e-05
916756756.7567568 -0.9810995815732136 -0.18821873491160715 1e-05 1e-05
917868725.8687259 -0.9984148880153749 -0.03413209606041507 1e-05 1e-05
918980694.980695 -0.9917453816002197 0.12022009373246284 1e-05 1e-05
920092664.0926641 -0.9615084172746726 0.27115991342215373 1e-05 1e-05
921204633.2046332 -0.9086724963066236 0.4151562007665364 1e-05 1e-05
922316602.3166023 -0.8347206087309046 0.5489043666531437 1e-05 1e-05
923428571.4285715 -0.7416025942812453 0.6693983072807317 1e-05 1e-05
924540540.5405406 -0.6316780747658901 0.773993021519607 1e-05 1e-05
925652509.6525097 -0.5076516628963677 0.8604568241886089 1e-05 1e-05
926764478.7644788 -0.37250225767639566 0.9270123405875684 1e-05 1e-05
927876447.8764479 -0.22940829096978874 0.9723657686470337 1e-05 1e-05
928988416.988417 -0.08167080053705629 0.995724188597923 1e-05 1e-05
930100386.1003861 0.06736383187681429 0.9968009877280647 1e-05 1e-05
931212355.2123553 0.21437971311435738 0.9758097346744327 1e-05 1e-05
932324324.3243244 0.3561641908792551 0.9334470867530162 1e-05 1e-05
933436293.4362935 0.4896760185281165 0.8708655336545894 1e-05 1e-05
934548262.5482626 0.6121075967721733 0.7896369731202778 1e-05 1e-05
935660231.6602316 0.7209401475340251 0.6917082729059516 1e-05 1e-05
936772200.7722008 0.8139908849569947 0.5793500983530342 1e-05 1e-05
937884169.8841698 0.8894514640581531 0.4551003755140564 1e-05 1e-05
938996138.996139 0.9459172122258267 0.321703814238283 1e-05 1e-05
940108108.108108 0.9824068687044966 0.18204893796095561 1e-05 1e-05
941220077.2200773 0.9983727749196577 0.03910405457588694 1e-05 1e-05
942332046.3320463 0.9937016637964567 -0.10414643838207577 1e-05 1e-05
943444015.4440155 0.9687063899558374 -0.24476409042223266 1e-05 1e-05
944555984.5559845 0.9241091171940222 -0.3799155473631086 1e-05 1e-05
945667953.6679537 0.8610166358968605 -0.5069276990490483 1e-05 1e-05
946779922.7799227 0.780888615952322 -0.6233378437794042 1e-05 1e-05
947891891.891892 0.6854997110278135 -0.7269380349569643 1e-05 1e-05
949003861.003861 0.5768965145329693 -0.8158129315107058 1e-05 1e-05
950115830.1158302 0.4573504287283382 -0.8883706354254606 1e-05 1e-05
951227799.2277992 0.32930754306350113 -0.943366165373715 1e-05 1e-05
952339768.3397684 0.19533662966965612 -0.979917377997576 1e-05 1e-05
953451737.4517374 0.05807635214080406 -0.9975133076106629 1e-05 1e-05
954563706.5637065 -0.07981724897803853 -0.9960150462203808 1e-05 1e-05
955675675.6756756 -0.21572198338921508 -0.9756494274848025 1e-05 1e-05
956787644.7876447 -0.34709850972075224 -0.9369959064379654 1e-05 1e-05
957899613.8996139 -0.47153624968841285 -0.8809671422014689 1e-05 1e-05
959011583.011583 -0.5867954580253024 -0.8087838892566552 1e-05 1e-05
960123552.1235521 -0.6908447968056657 -0.721944885465131 1e-05 1e-05
961235521.2355212 -0.7818938753708028 -0.6221924898650374 1e-05 1e-05
962347490.3474903 -0.8584203370289328 -0.5114748697959774 1e-05 1e-05
963459459.4594594 -0.9191911931544299 -0.39190556785104624 1e-05 1e-05
964571428.5714285 -0.9632782268598267 -0.26572128993842964 1e-05 1e-05
965683397.6833977 -0.9900674045853702 -0.13523875317582804 1e-05 1e-05
966795366.7953668 -0.9992623476934619 -0.0028114120782481264 1e-05 1e-05
967907335.9073359 -0.9908820218900264 0.12921315134979602 1e-05 1e-05
969019305.019305 -0.9652529001383836 0.2585344351067606 1e-05 1e-05
970131274.1312741 -0.9229959435908982 0.38293814015902367 1e-05 1e-05
971243243.2432432 -0.8650088220913168 0.5003325946898455 1e-05 1e-05
